Ingredient,Molecule,PubChem_ID,conc_level
Laurel,2-Methylbutyraldehyde,7284.0,25.9848
Laurel,3-methylthiopropanol,10448.0,67.1231
Laurel,6753-98-6,6508206.0,4.7987
Laurel,Citral,638011.0,8.3589
Laurel,alpha-Cadinene,12306048.0,8.8415
Laurel,2-Methyl-1-propanol,6560.0,36.1823
Laurel,Methyleugenol,7127.0,2.5541
Laurel,Isobutyric Acid,6590.0,192.4386
Laurel,"2,3-Dehydro-1,8-cineole",523035.0,5.7915
Laurel,Undecane,14257.0,8.8457
Laurel,CHEBI:49249,403919.0,8.1702
Laurel,2-Ethylfuran,18554.0,62.1865
Laurel,Methyl jasmonate,5367719.0,0.3146
Laurel,"3,4-Dihydroxybenzoic Acid",72.0,119.8695
Laurel,nicotine,89594.0,8.7678
Laurel,Camphene,6616.0,0.036
Laurel,(Z)-Cinnamyl acetate (PubChem ID: 5315912),,9.6931
Laurel,kaempferol,5280863.0,2.2491
Laurel,parthenolide,6473881.0,2.7586
Laurel,"1,4-Cineole",10106.0,4.1467
Laurel,Beta-Elemene,6918391.0,0.0231
Laurel,Dipentene,22311.0,6.196
Laurel,Beta-Terpineol,8748.0,6.3657
Laurel,(+)-Linalool (PubChem ID: 67179),,0.3242
Laurel,Isovaleric Acid,10430.0,12.6717
Laurel,"(1aR,4S,4aS,7R,7aS)-1,1,4,7-tetramethyl-2,3,4a,5,6,7,7a,7b-octahydro-1aH-cyclopropa[e]azulen-4-ol (PubChem ID: 94174)",,4.1675
Laurel,Borneol,64685.0,6.7212
Laurel,CID 644104,644104.0,4.0872
Laurel,Taxifolin,439533.0,6.9039
Laurel,D-mannitol,6251.0,8.3783
Laurel,Gamma-Terpinene,7461.0,15.9833
Laurel,indole-3-acetic acid,802.0,127.7943
Laurel,Isoquercitrin,5280804.0,6.4817
Laurel,Carvone,7439.0,10.1957
Laurel,(Z)-Beta-Ocimene (PubChem ID: 5320250),,18.2125
Laurel,Linalyl Acetate,8294.0,11.0889
Laurel,1-Pyrroline,79803.0,4.5167
Laurel,Perilla alcohol,10819.0,199.4891
Laurel,Menthone,26447.0,5.3645
Laurel,cis-Cinnamic acid,5372954.0,56.2429
Laurel,Geranyl Acetate,1549026.0,2.4853
Laurel,cis-3-Hexenyl acetate,5363388.0,6.0236
Laurel,CID 21159022,21159022.0,2.1089
Laurel,Pinocarvone,121719.0,17.5427
Laurel,Alpha-Phellandrene,7460.0,3.6439
Laurel,Allyl Alcohol,7858.0,162.0556
Laurel,Cianidanol,9064.0,7.0727
Laurel,Beta-Phellandrene,11142.0,15.4531
Laurel,Alpha-Terpinene,7462.0,1.0232
Laurel,Isobutyl Acetate,8038.0,11.0799
Laurel,(Z)-Hex-3-en-1-ol (PubChem ID: 5281167),,7.4012
Laurel,naringenin,439246.0,6.1776
Laurel,Isobutyraldehyde,6561.0,49.0945
Laurel,Estragole,8815.0,7.3066
Laurel,Alpha-Terpinyl Acetate,111037.0,3.4387
Laurel,P-Cymene,7463.0,8.3599
Laurel,6-Methyl-5-Hepten-2-One,9862.0,18.2313
Laurel,Isobutyl isobutyrate,7351.0,0.6354
Laurel,quercetin,5280343.0,8.5124
Laurel,Artemorin,5281428.0,4.5639
Laurel,3-(Methylthio)propionaldehyde (PubChem ID: 18635),,44.6506
Laurel,Octanal,454.0,41.2797
Laurel,beta-Eudesmol,91457.0,6.4558
Laurel,(-)-alpha-Pinene (PubChem ID: 440968),,3.1677
Laurel,hydrogen cyanide,768.0,9.5263
Laurel,Benzyl Benzoate,2345.0,0.609
Laurel,Nonane,8141.0,6.1496
Laurel,trans-3-Hexen-1-ol,5284503.0,9.8228
Laurel,trans-Anethole,637563.0,2.6259
Laurel,Ethyl Acetate,8857.0,6.9748
Laurel,Ethyl Isobutyrate,7342.0,11.1345
Laurel,4-Hexen-3-One,5365811.0,18.5649
Laurel,Sabinene hydrate,11744854.0,3.1287
Laurel,Neral,643779.0,0.765
Laurel,Gallocatechin,65084.0,2.7402
Laurel,3-Methyl-2-butenal,61020.0,9.4735
Laurel,"Azulene, 1,2,3,4,5,6,7,8-octahydro-1,4-dimethyl-7-(1-methylethenyl)-, (1S,4S,7R)- (PubChem ID: 107152)",,5.4919
Laurel,3-Pentanone,7288.0,5.0244
Laurel,"(4R,4aR)-1,1,4,7-tetramethyl-1a,2,3,4,4a,5,6,7b-octahydrocyclopropa[e]azulene (PubChem ID: 92116)",,4.9396
Laurel,D-Limonene,440917.0,1.5145
Laurel,Myrcene,31253.0,4.0909
Laurel,Heptanal,8130.0,18.2619
Laurel,Alpha-Pinene,6654.0,18.018
Laurel,acetone,180.0,38.508
Laurel,2-Butanone,6569.0,0.9074
Laurel,(+)-gamma-cadinene (PubChem ID: 6432404),,3.2834
Laurel,Hexadecane,11006.0,7.0461
Laurel,D-Lactic acid,61503.0,12.5148
Laurel,4-hydroxybenzaldehyde,126.0,0.6674
Laurel,gingerol,3473.0,3.8013
Laurel,luteolin,5280445.0,5.4276
Laurel,4-isopropylbenzyl alcohol,325.0,450.3719
Laurel,Isopropyl Isobutyrate,12044.0,17.7532
Laurel,p-coumaric acid,637542.0,4.461
Laurel,Amyl acetate,12348.0,0.1562
Laurel,Linalool,6549.0,0.8443
Laurel,Piperidine,8082.0,1.8453
Laurel,Nonanoic Acid,8158.0,106.5671
Laurel,Carvacrol,10364.0,9.9032
Myrtle,Methyl butyrate,12180.0,19.7372
Myrtle,Methyl Benzoate,7150.0,2.5265
Myrtle,Isobutyl isobutyrate,7351.0,0.9049
Myrtle,Geranyl Acetate,1549026.0,16.7676
Myrtle,Methyleugenol,7127.0,9.921
Myrtle,Geraniol,637566.0,2.1185
Myrtle,Citronellyl acetate,9017.0,11.3071
Myrtle,Myrcene,31253.0,3.8416
Myrtle,Alpha-Pinene,6654.0,5.9926
Myrtle,2-(4-methylphenyl)propan-2-ol (PubChem ID: 14529),,4.8862
Myrtle,Verbenol,61126.0,3.3075
Myrtle,Alpha-Phellandrene,7460.0,13.9049
Myrtle,Myrtenol,10582.0,7.8182
Myrtle,Terpinolene,11463.0,4.9022
Myrtle,Beta-Pinene,14896.0,8.8358
Myrtle,phenol,996.0,36.9134
Myrtle,Nerolidol,5284507.0,0.8573
Myrtle,eugenol,3314.0,5.1404
Myrtle,Pinocarveol,102667.0,3.7584
Myrtle,Myrtenyl acetate,61262.0,6.0673
Myrtle,Neryl acetate,1549025.0,9.7591
Myrtle,2-METHYLBUTYL 2-METHYLBUTYRATE,17129.0,9.6431
Myrtle,Eucalyptol,2758.0,1.501
Myrtle,Piperitol,10282.0,1.9198
Myrtle,alpha-TERPINEOL,17100.0,7.1897
Myrtle,Myrtenal,61130.0,8.5538
Myrtle,nerol,643820.0,6.0443
Myrtle,Carvacrol,10364.0,1.7922
Myrtle,Alpha-Terpinyl Acetate,111037.0,13.0188
Myrtle,Linalyl Acetate,8294.0,6.9039
Olive,coumarin,323.0,7.9856
Olive,Methyl Benzoate,7150.0,12.2624
Olive,Vanillic acid,8468.0,132.3171
Olive,3-Hexanone,11509.0,0.4389
Olive,Isoamyl Isovalerate,12613.0,0.282
Olive,Geraniol,637566.0,12.8161
Olive,alpha-Maltose,439341.0,7.4831
Olive,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone (PubChem ID: 33931),,35.7842
Olive,Phlorizin,6072.0,3.3011
Olive,(-)-Epigallocatechin (PubChem ID: 72277),,1.5515
Olive,L-Rhamnose,25310.0,9.2644
Olive,methanethiol,878.0,1.0476
Olive,daidzein,5281708.0,1.1283
Olive,benzaldehyde,240.0,24.5134
Olive,benzyl alcohol,244.0,77.3905
Olive,"trans,trans-2,4-Nonadienal",5283339.0,8.5252
Olive,alpha-L-Sorbopyranose,441484.0,3.784
Olive,DL-Liquiritigenin,1889.0,4.904
Olive,Phenethyl isobutyrate,7655.0,4.9811
Olive,phloretin,4788.0,3.2412
Olive,Hexanal,6184.0,43.3794
Olive,Linamarin,11128.0,3.957
Olive,2-Methyl-1-Butanol,8723.0,137.3226
Olive,1-octanol,957.0,442.4065
Olive,Heptanoic Acid,8094.0,11.8305
Olive,salicylic acid,338.0,177.9598
Olive,vanillin,1183.0,7.8003
Olive,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,496.5732
Olive,cinnamyl alcohol,5315892.0,130.1765
Olive,Ethyl Vinyl Ketone,15394.0,22.5917
Olive,hydrogen peroxide,784.0,4.2274
Olive,Methyl octanoate,8091.0,7.9553
Olive,Isoeugenol,853433.0,1.1729
Olive,Ethyl Heptanoate,7797.0,17.6901
Olive,betaine,247.0,8.1302
Olive,Phenethyl acetate,7654.0,6.6447
Olive,Phenylacetic Acid,999.0,122.9599
Olive,cis-3-Hexenal,643941.0,7.205
Olive,cinnamaldehyde,637511.0,19.0363
Olive,(-)-Epicatechin (PubChem ID: 72276),,2.1979
Olive,trans-2-Hexenal,5281168.0,3.7145
Olive,Pentanal,8063.0,47.5744
Olive,Sinapic Acid,637775.0,102.516
Olive,Cyclopentanone,8452.0,1.3458
Olive,2-Isopropyl-5-methylcyclohexanone,6986.0,6.0059
Olive,(-)-Epigallocatechin gallate (PubChem ID: 65064),,5.3455
Olive,Methyl butyrate,12180.0,11.1028
Olive,(-)-Epicatechin gallate (PubChem ID: 107905),,5.7653
Olive,2-Heptanone,8051.0,7.1484
Olive,1-Octen-3-Ol,18827.0,5.1559
Olive,2-Phenylethanol,6054.0,477.417
Olive,(+)-Neomenthol (PubChem ID: 439263),,8.5775
Olive,succinic acid,1110.0,16.3073
Olive,NSC5112,5284639.0,1.9516
Olive,Nonanal,31289.0,38.765
Olive,apigenin,5280443.0,9.3339
Olive,phenylacetaldehyde,998.0,46.5722
Olive,trans-2-Hexen-1-Ol,5318042.0,3.0714
Olive,Methyl 2-methylbutyrate,13357.0,2.5261
Olive,thiamine,1130.0,5.6279
Olive,Methyl Heptanoate,7826.0,2.5076
Olive,3-Methyl-1-butanol,31260.0,134.8126
Olive,3-Phenylpropanoic acid,107.0,151.5494
Olive,Propionaldehyde,527.0,18.2561
Olive,Hexyl acetate,8908.0,18.2671
Olive,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,198.6658
Olive,Propyl Isobutyrate,12571.0,4.0517
Olive,Acrolein,7847.0,3.5181
Olive,(+)-delta-Cadinene (PubChem ID: 441005),,4.2094
Olive,Butyl Isovalerate,7981.0,0.7442
Olive,indole,798.0,1.4879
Olive,Tributyrin,6050.0,9.3483
Olive,calcium lactate,13144.0,7.5427
Olive,Isobutyl butyrate,10885.0,16.5683
Olive,Isoamyl Acetate,31276.0,13.6906
Olive,"2,3-butanedione",650.0,7.2393
Olive,isoliquiritigenin,638278.0,6.1659
Olive,Ethyl Propionate,7749.0,3.5964
Olive,Cinnamic Acid,444539.0,150.6041
Olive,Farnesal,5280598.0,6.885
Olive,Biphenyl,7095.0,5.3997
Olive,"3,4-Dihydroxybenzaldehyde",8768.0,49.9141
Olive,1-Penten-3-Ol,12020.0,5.4875
Olive,3-Methylbutanal,11552.0,28.6385
Olive,farnesol,445070.0,5.3383
Olive,Daidzin,107971.0,8.6844
Olive,2-Methylbutyl Acetate,12209.0,13.8046
Olive,2-Methylbutyraldehyde,7284.0,14.1431
Olive,3-methylthiopropanol,10448.0,376.0998
Olive,Citral,638011.0,8.9148
Olive,2-Methyl-1-propanol,6560.0,397.1596
Olive,Methyl Acetate,6584.0,17.5652
Olive,2-Nonanone,13187.0,7.997
Olive,Methyl jasmonate,5367719.0,0.2455
Olive,"3,4-Dihydroxybenzoic Acid",72.0,125.9636
Olive,nicotine,89594.0,2.5428
Olive,kaempferol,5280863.0,0.097
Olive,Octan-2-one,8093.0,0.6435
Olive,1-Hexanol,8103.0,322.9624
Olive,1-Heptanol,8129.0,168.5673
Olive,CID 644104,644104.0,6.1159
Olive,1-Nonanol,8914.0,44.9005
Olive,Taxifolin,439533.0,1.1023
Olive,D-mannitol,6251.0,6.1145
Olive,indole-3-acetic acid,802.0,43.718
Olive,1-Pyrroline,79803.0,0.6208
Olive,"2,4-dihydroxybenzoic acid",1491.0,111.8459
Olive,Menthone,26447.0,0.9885
Olive,Ethyl Butyrate,7762.0,10.2566
Olive,cis-Cinnamic acid,5372954.0,144.9941
Olive,Geranyl Acetate,1549026.0,16.9621
Olive,cis-3-Hexenyl acetate,5363388.0,11.2371
Olive,Allyl Alcohol,7858.0,307.522
Olive,Cianidanol,9064.0,5.8219
Olive,Methyl Valerate,12206.0,3.4886
Olive,dimethyl sulfide,1068.0,1.1122
Olive,Isobutyl Acetate,8038.0,14.9664
Olive,(Z)-Hex-3-en-1-ol (PubChem ID: 5281167),,7.2221
Olive,Propyl Propionate,7803.0,14.2499
Olive,naringenin,439246.0,3.1234
Olive,Isobutyraldehyde,6561.0,47.2463
Olive,"1,2-Dimethoxybenzene",7043.0,0.7948
Olive,6-Methyl-5-Hepten-2-One,9862.0,26.7189
Olive,Isobutyl isobutyrate,7351.0,1.2487
Olive,quercetin,5280343.0,0.1411
Olive,3-(Methylthio)propionaldehyde (PubChem ID: 18635),,38.5638
Olive,3-Octanone,246728.0,3.115
Olive,Octanal,454.0,5.5191
Olive,Thiamine Hydrochloride,6202.0,2.3346
Olive,hydrogen cyanide,768.0,5.3638
Olive,Benzyl Benzoate,2345.0,17.8257
Olive,Methyl isovalerate,11160.0,6.8078
Olive,Ethyl Benzoate,7165.0,13.5494
Olive,Oleuropein,5281544.0,5.033
Olive,methyl salicylate,4133.0,5.4778
Olive,trans-3-Hexen-1-ol,5284503.0,1.7567
Olive,Ethyl Acetate,8857.0,18.7797
Olive,4-Hexen-3-One,5365811.0,45.2789
Olive,Neral,643779.0,5.733
Olive,4-Hexen-1-Ol,641248.0,6.3727
Olive,Gallocatechin,65084.0,2.6522
Olive,3-Methyl-2-butenal,61020.0,6.463
Olive,3-Pentanone,7288.0,5.0811
Olive,Cinchonidine,2757.0,8.8375
Olive,Anisole,7519.0,7.378
Olive,"2,4-Hexadienal",637564.0,0.9676
Olive,Methyl Hexanoate,7824.0,15.6033
Olive,Heptanal,8130.0,25.0108
Olive,acetone,180.0,46.6053
Olive,2-Butanone,6569.0,5.6878
Olive,D-Lactic acid,61503.0,1.1651
Olive,4-hydroxybenzaldehyde,126.0,13.8927
Olive,luteolin,5280445.0,0.1055
Olive,p-coumaric acid,637542.0,182.6955
Olive,Linalool,6549.0,14.6579
Pine,coumarin,323.0,0.2413
Pine,Daidzin,107971.0,5.7735
Pine,2-Methylbutyraldehyde,7284.0,22.1058
Pine,3-methylthiopropanol,10448.0,128.5368
Pine,Methyl Benzoate,7150.0,1.6184
Pine,Citral,638011.0,6.0026
Pine,3-Hexanone,11509.0,4.3086
Pine,Geraniol,637566.0,14.695
Pine,alpha-Maltose,439341.0,3.8357
Pine,2-Ethyl-4-hydroxy-5-methyl-3(2H)-furanone (PubChem ID: 33931),,17.7989
Pine,Phlorizin,6072.0,7.7453
Pine,Methyl jasmonate,5367719.0,3.1729
Pine,Terpinolene,11463.0,2.0152
Pine,"3,4-Dihydroxybenzoic Acid",72.0,69.7474
Pine,butyric acid,264.0,143.7329
Pine,nicotine,89594.0,5.948
Pine,(-)-Epigallocatechin (PubChem ID: 72277),,9.7651
Pine,kaempferol,5280863.0,0.1496
Pine,methanethiol,878.0,0.3397
Pine,daidzein,5281708.0,5.235
Pine,benzaldehyde,240.0,36.777
Pine,Maltol,8369.0,1.1768
Pine,Dipentene,22311.0,4.342
Pine,benzyl alcohol,244.0,213.0949
Pine,alpha-L-Sorbopyranose,441484.0,1.6332
Pine,DL-Liquiritigenin,1889.0,0.7706
Pine,CID 644104,644104.0,3.2439
Pine,Taxifolin,439533.0,1.0529
Pine,alpha-TERPINEOL,17100.0,18.1016
Pine,D-mannitol,6251.0,1.1418
Pine,Gamma-Terpinene,7461.0,17.183
Pine,indole-3-acetic acid,802.0,110.6293
Pine,phloretin,4788.0,5.7123
Pine,1-Pyrroline,79803.0,6.3248
Pine,Menthone,26447.0,8.2506
Pine,Beta-Caryophyllene,5281515.0,8.1487
Pine,Hexanal,6184.0,29.4612
Pine,Geranyl Acetate,1549026.0,4.388
Pine,Linamarin,11128.0,3.9668
Pine,2-Methyl-1-Butanol,8723.0,316.8766
Pine,cis-3-Hexenyl acetate,5363388.0,1.1302
Pine,Heptanoic Acid,8094.0,139.7737
Pine,salicylic acid,338.0,147.1119
Pine,vanillin,1183.0,7.6118
Pine,Alpha-Phellandrene,7460.0,17.9106
Pine,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,332.2186
Pine,"2,3-Pentanedione",11747.0,9.4636
Pine,cinnamyl alcohol,5315892.0,194.963
Pine,Ethyl Vinyl Ketone,15394.0,34.9755
Pine,Allyl Alcohol,7858.0,9.5056
Pine,Cianidanol,9064.0,0.1704
Pine,hydrogen peroxide,784.0,8.8443
Pine,Beta-Phellandrene,11142.0,1.4106
Pine,Isoeugenol,853433.0,0.3046
Pine,betaine,247.0,2.8239
Pine,Phenethyl acetate,7654.0,2.5136
Pine,Phenylacetic Acid,999.0,5.4899
Pine,Isobutyraldehyde,6561.0,48.1587
Pine,naringenin,439246.0,9.3572
Pine,cis-3-Hexenal,643941.0,9.1748
Pine,cinnamaldehyde,637511.0,1.7077
Pine,Alpha-Terpinyl Acetate,111037.0,16.8839
Pine,Estragole,8815.0,5.9285
Pine,(-)-Epicatechin (PubChem ID: 72276),,5.2665
Pine,Sinapic Acid,637775.0,167.647
Pine,6-Methyl-5-Hepten-2-One,9862.0,29.1079
Pine,Cyclopentanone,8452.0,2.1574
Pine,2-Isopropyl-5-methylcyclohexanone,6986.0,9.97
Pine,(-)-Epigallocatechin gallate (PubChem ID: 65064),,1.7819
Pine,(-)-Epicatechin gallate (PubChem ID: 107905),,9.0019
Pine,quercetin,5280343.0,8.157
Pine,1-Octen-3-Ol,18827.0,2.9137
Pine,3-(Methylthio)propionaldehyde (PubChem ID: 18635),,13.5629
Pine,2-Phenylethanol,6054.0,401.4232
Pine,(+)-Neomenthol (PubChem ID: 439263),,6.4801
Pine,succinic acid,1110.0,157.4199
Pine,Octanal,454.0,48.5607
Pine,NSC5112,5284639.0,4.3203
Pine,Thiamine Hydrochloride,6202.0,0.452
Pine,apigenin,5280443.0,9.1548
Pine,phenylacetaldehyde,998.0,46.3736
Pine,hydrogen cyanide,768.0,6.5039
Pine,Benzyl Benzoate,2345.0,9.3577
Pine,trans-2-Hexen-1-Ol,5318042.0,9.5655
Pine,trans-3-Hexen-1-ol,5284503.0,0.3737
Pine,thiamine,1130.0,0.192
Pine,4-Methoxybenzaldehyde,31244.0,17.1626
Pine,3-Phenylpropanoic acid,107.0,6.2313
Pine,Ethyl Acetate,8857.0,6.2689
Pine,3-Methyl-1-butanol,31260.0,190.2285
Pine,Propionaldehyde,527.0,8.6139
Pine,4-Hexen-3-One,5365811.0,22.7162
Pine,Neral,643779.0,4.9513
Pine,Gallocatechin,65084.0,3.178
Pine,Prunin,92794.0,8.8041
Pine,3-Methyl-2-butenal,61020.0,1.9574
Pine,3-Pentanone,7288.0,8.5813
Pine,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,32.8435
Pine,Acrolein,7847.0,1.7441
Pine,(+)-delta-Cadinene (PubChem ID: 441005),,7.3251
Pine,indole,798.0,9.7027
Pine,Tributyrin,6050.0,8.462
Pine,Heptanal,8130.0,2.9266
Pine,calcium lactate,13144.0,17.1089
Pine,acetone,180.0,44.4056
Pine,2-Butanone,6569.0,2.0419
Pine,"2,3-butanedione",650.0,2.9251
Pine,D-Lactic acid,61503.0,121.7152
Pine,isoliquiritigenin,638278.0,6.5692
Pine,4-hydroxybenzaldehyde,126.0,11.4172
Pine,Fenchol,15406.0,7.6604
Pine,Cinnamic Acid,444539.0,149.3873
Pine,Farnesal,5280598.0,4.1755
Pine,luteolin,5280445.0,9.1468
Pine,Bornyl Acetate,6448.0,9.9857
Pine,"3,4-Dihydroxybenzaldehyde",8768.0,28.981
Pine,p-coumaric acid,637542.0,97.1666
Pine,p-MENTHAN-8-OL,10353.0,5.8587
Pine,3-Methylbutanal,11552.0,24.9011
Pine,farnesol,445070.0,0.3291
Sassafras,Pentanal,8063.0,49.0692
Sassafras,benzaldehyde,240.0,25.2893
Sassafras,Linalyl Acetate,8294.0,17.7061
Sassafras,safrole,5144.0,9.3444
Sassafras,D-Camphor,159055.0,5.8049
Sassafras,Geranyl Acetate,1549026.0,7.5867
Sassafras,Geraniol,637566.0,15.717
Tea,Bis(2-methyl-3-furyl)disulfide (PubChem ID: 526624),,1.0528
Tea,Angelic acid,643915.0,112.9014
Tea,alpha-Maltose,439341.0,7.59
Tea,Isopentyl formate,8052.0,7.0179
Tea,(-)-Borneol (PubChem ID: 1201518),,9.7961
Tea,daidzein,5281708.0,4.4584
Tea,"4,4,7a-Trimethyl-5,6,7,7a-tetrahydrobenzofuran-2(4H)-one (PubChem ID: 27209)",,15.7042
Tea,Pyridine,1049.0,43.4456
Tea,benzaldehyde,240.0,26.1993
Tea,benzyl alcohol,244.0,167.2276
Tea,2-Methylpyrazine,7976.0,8.1998
Tea,alpha-L-Sorbopyranose,441484.0,4.6148
Tea,2-Acetylpyrrole,14079.0,63.87
Tea,alpha-TERPINEOL,17100.0,7.6154
Tea,Isopinocamphone,84532.0,5.0621
Tea,Citronellol,8842.0,16.757
Tea,phloretin,4788.0,7.4512
Tea,"2,6-Dimethylpyrazine",7938.0,1.1944
Tea,Linamarin,11128.0,5.1545
Tea,Epoxylinalool,22310.0,5.4496
Tea,theobromine,5429.0,3.7692
Tea,1-octanol,957.0,338.8232
Tea,gamma-Caprolactone,12756.0,0.2307
Tea,salicylic acid,338.0,57.5329
Tea,Tetradecanoic acid,11005.0,33.2682
Tea,vanillin,1183.0,6.7539
Tea,(Z)-cinnamyl alcohol (PubChem ID: 5280511),,463.7568
Tea,Tricetin,5281701.0,9.7114
Tea,Beta-Pinene,14896.0,20.6472
Tea,"2,3,5-Trimethylpyrazine",26808.0,62.5333
Tea,Quinoline,7047.0,88.2721
Tea,hydrogen peroxide,784.0,8.61
Tea,"4-Ethyl-1,2-dimethoxybenzene",79990.0,2.7949
Tea,2-Ethylpyrazine,26331.0,48.7942
Tea,Methyl octanoate,8091.0,13.0717
Tea,Hexanoic Acid,8892.0,195.3199
Tea,2-Acetylpyridine,14286.0,72.1677
Tea,Vitamin U,16217806.0,2.825
Tea,Isoeugenol,853433.0,5.7958
Tea,Carveol,7438.0,6.9507
Tea,(+)-alpha-Terpineol (PubChem ID: 442501),,39.1924
Tea,Phenethyl acetate,7654.0,12.6535
Tea,Salicylaldehyde,6998.0,43.3638
Tea,4'-Methylacetophenone,8500.0,8.494
Tea,Prunetin,5281804.0,3.1399
Tea,Safranal,61041.0,5.9822
Tea,Sinapic Acid,637775.0,53.1499
Tea,Cyclopentanone,8452.0,4.1315
Tea,2-Isopropyl-5-methylcyclohexanone,6986.0,4.8211
Tea,(-)-Epigallocatechin gallate (PubChem ID: 65064),,5.5166
Tea,o-cresol,335.0,76.7488
Tea,Methyl butyrate,12180.0,5.5848
Tea,(-)-Epicatechin gallate (PubChem ID: 107905),,6.6263
Tea,1-Octen-3-Ol,18827.0,8.5462
Tea,"2,6-Dimethylpyridine",7937.0,10.1631
Tea,succinic acid,1110.0,124.9463
Tea,"1,1-Dimethoxyethane",10795.0,6.1973
Tea,"2,3-Dimethylpyrazine",22201.0,38.5126
Tea,m-cresol,342.0,32.0702
Tea,2-Ethylhexan-1-ol,7720.0,1.2857
Tea,1H-Pyrrole-2-carbaldehyde,13854.0,29.86
Tea,Geranylacetone,1549778.0,14.1178
Tea,cis-2-Penten-1-ol,5364919.0,8.8809
Tea,phenylacetaldehyde,998.0,3.2048
Tea,Geranic Acid,5275520.0,7.3624
Tea,trans-2-Hexen-1-Ol,5318042.0,3.8327
Tea,Isoamyl salicylate,6874.0,8.8452
Tea,carnosol,442009.0,6.3428
Tea,lauric acid,3893.0,67.7921
Tea,cis-Jasmone,1549018.0,1.5191
Tea,3-Methyl-1-butanol,31260.0,26.2048
Tea,2-Ethylpyridine,7523.0,69.1342
Tea,"2,6,6-trimethyl-2-hydroxycyclohexanone",101115.0,8.6744
Tea,5-Methylhexanoic Acid,12344.0,169.0725
Tea,"3,5-Diethyl-2-Methylpyrazine",28906.0,57.1919
Tea,Perillaldehyde,16441.0,47.2619
Tea,3658-77-3,19309.0,8.0133
Tea,(-)-Linalool (PubChem ID: 443158),,25.0848
Tea,cis-3-Hexenyl formate,5365587.0,13.01
Tea,2-(4-Hydroxyphenyl)ethanol (PubChem ID: 10393),,398.2928
Tea,lactic acid,612.0,27.0323
Tea,(+)-delta-Cadinene (PubChem ID: 441005),,1.8098
Tea,Tributyrin,6050.0,9.2567
Tea,"2,4-Dimethylthiazole",10934.0,0.2082
Tea,2-Methylfuran,10797.0,23.9126
Tea,calcium lactate,13144.0,15.4802
Tea,13679-85-1,61664.0,9.6326
Tea,2-Methoxy-4-vinylphenol,332.0,10.3241
Tea,3-Nonanone,61235.0,5.7038
Tea,isoliquiritigenin,638278.0,6.7639
Tea,2-Methoxy-4-Methylphenol,7144.0,73.2399
Tea,Naringen,85704.0,2.5888
Tea,2-Methylpentanal,31245.0,18.8768
Tea,delta-Octanolactone,12777.0,2.7353
Tea,"2-Pentenal, (Z)- (PubChem ID: 12365893)",,9.7287
Tea,2-Methylbutanoic acid,8314.0,95.8877
Tea,Neryl acetate,1549025.0,15.473
Tea,Acetylvalerenolic acid,6439585.0,56.03
Tea,Isorhamnetin,5281654.0,0.8504
Tea,"2,4,5-Trimethylthiazole",61653.0,0.2674
Tea,2-Ethyl-6-Methylpyrazine,26332.0,46.2512
Tea,1125-21-9,62374.0,9.8345
Tea,Bovolide,6433214.0,2.5481
Tea,3-Methylbutanal,11552.0,18.4263
Tea,3-Phenylpropan-1-ol,31234.0,7.7532
Tea,4-Methoxy-2-methyl-2-butanethiol,526195.0,0.4429
Tea,"(2E,4E)-deca-2,4-dienal (PubChem ID: 5283349)",,4.2949
Tea,3-methylthiopropanol,10448.0,170.4329
Tea,"2',4'-Dimethylacetophenone",6985.0,9.8247
Tea,Citral,638011.0,1.5536
Tea,Ethyl Formate,8025.0,1.0431
Tea,Isobutyric Acid,6590.0,81.4369
Tea,2-Ethylfuran,18554.0,84.6422
Tea,3-Octanol,11527.0,342.9274
Tea,"2,3-Dehydro-1,8-cineole",523035.0,0.5559
Tea,Isopropenylpyrazine,62897.0,44.0623
Tea,"3,4-Dihydroxybenzoic Acid",72.0,82.1536
Tea,nicotine,89594.0,6.6028
Tea,Pyrrole,8027.0,15.7418
Tea,alpha-Farnesene,5281516.0,6.6701
Tea,Lavender lactone,102550.0,9.8699
Tea,"3-Ethyl-2,5-dimethylpyrazine",25916.0,23.6429
Tea,Isovaleric Acid,10430.0,127.2348
Tea,CID 644104,644104.0,5.107
Tea,1-Nonanol,8914.0,65.0225
Tea,Taxifolin,439533.0,6.1687
Tea,Propiophenone,7148.0,5.414
Tea,"2,2,6-Trimethylcyclohexanone",17000.0,1.5835
Tea,Menthone,26447.0,1.0069
Tea,cis-Cinnamic acid,5372954.0,163.3433
Tea,cis-3-Hexenyl acetate,5363388.0,10.2604
Tea,34686-71-0,6438070.0,7.4334
Tea,3-Hydroxy-2-Pentanone,62484.0,4.2647
Tea,phenol,996.0,32.8674
Tea,Methyl Valerate,12206.0,5.9727
Tea,beta-Cyclocitral,9895.0,0.1917
Tea,"(2E,4E)-Octa-2,4-dienal (PubChem ID: 5283329)",,4.7438
Tea,cis-3-Hexenyl propionate,5365049.0,4.0412
Tea,(Z)-Hex-3-en-1-ol (PubChem ID: 5281167),,0.8524
Tea,"2-Ethyl-3,5-Dimethylpyrazine",26334.0,35.5121
